package_name,node_count,edge_count,network_conn_count,file_read_count,execve_count,total_severity,suspicious_network_count,sensitive_file_count,max_severity,temporal_pattern_count,is_malicious
cic_benign_0251,4.99,3.79,0.18,17.36,0.97,0.65,0.0,0.0,0.51,0.0,0
cic_benign_0252,3.86,3.18,0.0,12.97,2.98,0.67,0.01,0.0,0.46,0.0,0
cic_benign_0253,4.27,3.02,0.0,15.21,3.16,0.6,0.02,0.03,0.34,0.0,0
cic_benign_0254,4.46,3.4,0.0,15.66,2.74,0.46,0.0,0.0,0.27,0.03,0
cic_benign_0255,4.18,2.75,0.38,11.65,1.18,0.51,0.0,0.02,0.47,0.03,0
cic_benign_0256,4.13,3.67,0.0,15.93,2.95,0.5,0.0,0.0,0.39,0.0,0
cic_benign_0257,4.0,3.08,0.0,15.4,3.13,0.66,0.0,0.03,0.41,0.0,0
cic_benign_0258,4.1,3.33,0.0,16.01,2.92,0.41,0.0,0.0,0.57,0.0,0
cic_benign_0259,1.82,1.18,0.01,4.05,2.32,0.0,0.03,0.0,0.0,0.0,0
cic_benign_0260,4.13,3.24,0.0,14.88,2.81,0.08,0.02,0.02,0.3,0.0,0
cic_benign_0261,3.76,3.32,0.0,15.35,3.11,0.42,0.01,0.05,0.34,0.0,0
cic_benign_0262,4.01,3.08,0.69,11.21,1.05,0.84,0.0,0.0,0.52,0.0,0
cic_benign_0263,3.95,2.96,0.68,11.59,0.64,0.93,0.01,0.0,0.54,0.0,0
cic_benign_0264,4.5,3.96,0.05,15.88,2.9,0.45,0.01,0.03,0.52,0.0,0
cic_benign_0265,3.91,3.51,0.12,14.72,3.17,0.64,0.01,0.01,0.43,0.01,0
cic_benign_0266,3.85,2.9,0.02,14.82,3.02,0.31,0.0,0.0,0.3,0.05,0
cic_benign_0267,4.72,4.6,0.04,15.35,0.86,3.83,0.0,0.0,2.23,0.0,0
cic_benign_0268,4.37,3.39,0.05,16.28,3.07,0.7,0.0,0.0,0.27,0.03,0
cic_benign_0269,3.98,3.39,0.02,14.55,3.0,0.54,0.0,0.0,0.42,0.01,0
cic_benign_0270,3.92,2.59,0.46,11.1,1.02,0.32,0.01,0.04,0.33,0.0,0
cic_benign_0271,4.17,3.28,0.01,15.17,2.72,0.57,0.0,0.0,0.39,0.0,0
cic_benign_0272,5.32,4.34,0.0,15.97,0.88,1.72,0.0,0.0,1.0,0.0,0
cic_benign_0273,3.92,3.51,0.07,13.85,3.13,0.71,0.01,0.04,0.59,0.01,0
cic_benign_0274,3.91,3.62,0.0,15.76,3.0,0.7,0.0,0.0,0.55,0.05,0
cic_benign_0275,6.77,5.6,0.03,20.36,0.92,1.98,0.01,0.05,1.25,0.05,0
cic_benign_0276,4.12,3.53,0.0,14.67,2.94,0.65,0.0,0.01,0.41,0.0,0
cic_benign_0277,4.24,3.34,0.0,15.92,2.97,0.34,0.01,0.0,0.45,0.03,0
cic_benign_0278,4.19,3.65,0.08,15.71,3.05,0.88,0.02,0.0,0.53,0.0,0
cic_benign_0279,4.41,3.25,0.44,10.99,1.19,1.11,0.0,0.01,0.54,0.0,0
cic_benign_0280,3.9,3.6,0.06,14.81,2.93,0.57,0.02,0.0,0.32,0.03,0
cic_benign_0281,4.22,3.43,0.03,15.17,3.0,0.71,0.0,0.0,0.54,0.0,0
cic_benign_0282,3.86,3.42,0.06,14.49,2.97,0.35,0.01,0.02,0.5,0.0,0
cic_benign_0283,3.95,3.38,0.0,15.14,3.0,0.34,0.0,0.02,0.32,0.0,0
cic_benign_0284,3.95,3.22,0.0,15.04,3.03,0.7,0.01,0.0,0.57,0.01,0
cic_benign_0285,4.01,4.03,0.0,14.77,3.01,0.69,0.02,0.0,0.63,0.02,0
cic_benign_0286,4.79,3.43,0.52,15.1,0.92,0.83,0.01,0.04,0.71,0.02,0
cic_benign_0287,4.12,3.94,0.11,15.88,2.73,0.43,0.0,0.0,0.3,0.05,0
cic_benign_0288,5.55,4.78,0.28,17.39,0.99,2.25,0.0,0.03,1.34,0.0,0
cic_benign_0289,4.0,3.09,0.04,14.61,2.85,0.37,0.03,0.0,0.41,0.0,0
cic_benign_0290,4.13,3.41,0.04,16.45,2.93,1.34,0.01,0.02,0.61,0.0,0
cic_benign_0291,4.02,3.23,0.0,14.68,3.14,0.71,0.01,0.02,0.44,0.01,0
cic_benign_0292,4.35,3.24,0.12,11.27,1.15,0.67,0.0,0.02,0.48,0.0,0
cic_benign_0293,4.23,3.42,0.01,15.57,2.98,0.65,0.0,0.0,0.39,0.03,0
cic_benign_0294,6.67,5.29,0.08,20.58,0.93,1.87,0.02,0.0,1.18,0.08,0
cic_benign_0295,4.12,3.11,0.0,15.27,3.0,0.62,0.0,0.02,0.39,0.02,0
cic_benign_0296,4.33,3.54,0.0,16.8,2.9,0.72,0.01,0.02,0.44,0.0,0
cic_benign_0297,3.87,2.81,0.37,11.1,1.19,0.39,0.01,0.0,0.26,0.0,0
cic_benign_0298,3.76,3.63,0.03,14.16,3.09,0.55,0.02,0.0,0.25,0.0,0
cic_benign_0299,4.94,4.43,0.0,15.43,0.82,3.8,0.0,0.0,2.37,0.01,0
cic_benign_0300,4.4,3.91,0.02,17.29,3.14,1.16,0.0,0.02,0.81,0.02,0
cic_benign_0301,4.07,3.57,0.0,14.42,3.09,0.49,0.02,0.05,0.35,0.02,0
cic_benign_0302,3.91,3.61,0.05,14.77,3.16,0.89,0.0,0.03,0.52,0.0,0
cic_benign_0303,4.13,2.83,0.02,16.06,3.1,0.55,0.01,0.01,0.17,0.01,0
cic_benign_0304,3.97,3.39,0.04,14.88,3.1,0.84,0.01,0.0,0.43,0.0,0
cic_benign_0305,4.14,3.52,0.01,16.68,2.97,0.73,0.01,0.0,0.49,0.04,0
cic_benign_0306,4.02,3.42,0.08,16.0,3.21,0.49,0.0,0.01,0.43,0.0,0
cic_benign_0307,4.63,3.91,0.39,15.61,0.94,1.27,0.03,0.02,0.45,0.0,0
cic_benign_0308,3.92,2.9,0.02,12.99,3.1,0.7,0.0,0.0,0.4,0.01,0
cic_benign_0309,4.05,3.97,0.01,15.3,2.98,0.74,0.01,0.0,0.45,0.04,0
cic_benign_0310,4.25,3.37,0.0,15.62,3.16,0.72,0.0,0.0,0.43,0.0,0
cic_benign_0311,3.99,3.7,0.0,14.53,2.81,0.42,0.02,0.0,0.35,0.02,0
cic_benign_0312,3.92,3.7,0.01,15.99,3.01,0.48,0.02,0.0,0.31,0.0,0
cic_benign_0313,6.05,4.84,0.0,23.02,2.96,0.4,0.02,0.0,0.32,0.0,0
cic_benign_0314,3.92,3.82,0.02,14.62,3.01,0.6,0.0,0.0,0.53,0.0,0
cic_benign_0315,3.97,3.17,0.11,15.38,3.03,0.43,0.0,0.0,0.36,0.02,0
cic_benign_0316,3.93,3.23,0.25,15.05,2.96,0.57,0.01,0.02,0.46,0.02,0
cic_benign_0317,4.26,2.73,0.45,10.73,1.06,0.51,0.0,0.01,0.56,0.0,0
cic_benign_0318,4.13,3.26,0.01,15.76,2.99,0.26,0.0,0.0,0.27,0.0,0
cic_benign_0319,5.22,4.29,0.1,16.27,0.7,1.22,0.01,0.01,0.8,0.0,0
cic_benign_0320,3.95,3.69,0.0,16.47,3.04,0.9,0.0,0.02,0.54,0.01,0
cic_benign_0321,3.98,3.25,0.07,16.0,3.01,0.13,0.0,0.0,0.27,0.01,0
cic_benign_0322,4.22,4.03,0.0,17.86,2.86,0.82,0.0,0.06,0.56,0.01,0
cic_benign_0323,4.42,3.4,0.0,15.82,3.13,0.57,0.01,0.02,0.38,0.0,0
cic_benign_0324,4.1,3.71,0.0,15.19,3.28,0.74,0.04,0.03,0.59,0.03,0
cic_benign_0325,3.98,3.39,0.02,14.39,2.97,1.0,0.0,0.0,0.53,0.0,0
cic_benign_0326,3.95,3.56,0.0,14.43,2.91,0.39,0.0,0.0,0.3,0.04,0
cic_benign_0327,4.1,3.41,0.07,14.94,3.16,0.67,0.02,0.0,0.46,0.0,0
cic_benign_0328,4.22,3.42,0.03,16.33,3.02,0.09,0.01,0.05,0.24,0.0,0
cic_benign_0329,3.71,3.48,0.0,13.93,3.12,0.41,0.01,0.0,0.26,0.03,0
cic_benign_0330,4.01,3.55,0.0,14.96,2.94,1.18,0.0,0.0,0.62,0.0,0
cic_benign_0331,4.16,3.76,0.0,15.35,2.88,0.67,0.01,0.0,0.46,0.02,0
cic_benign_0332,4.18,3.43,0.0,17.42,2.99,0.8,0.03,0.02,0.49,0.04,0
cic_benign_0333,5.32,4.06,0.21,15.16,0.94,1.07,0.0,0.04,0.71,0.04,0
cic_benign_0334,4.92,3.93,0.3,14.97,0.99,1.4,0.0,0.03,1.01,0.0,0
cic_benign_0335,4.86,3.54,0.0,10.88,1.11,2.29,0.0,0.03,1.41,0.0,0
cic_benign_0336,4.53,3.34,0.07,11.36,0.92,2.29,0.0,0.03,1.25,0.0,0
cic_benign_0337,4.19,3.14,0.0,15.02,3.36,0.73,0.0,0.01,0.39,0.0,0
cic_benign_0338,3.96,3.19,0.06,15.99,3.04,0.2,0.01,0.06,0.25,0.0,0
cic_benign_0339,6.11,4.58,0.0,17.78,0.87,2.37,0.0,0.02,1.4,0.01,0
cic_benign_0340,4.73,3.48,0.38,15.25,1.18,0.69,0.0,0.02,0.44,0.0,0
cic_benign_0341,3.94,3.17,0.0,14.76,2.89,0.73,0.01,0.01,0.49,0.0,0
cic_benign_0342,4.6,3.56,0.0,11.01,1.03,2.05,0.01,0.0,1.21,0.04,0
cic_benign_0343,4.32,3.26,0.45,11.61,1.06,0.79,0.0,0.0,0.64,0.0,0
cic_benign_0344,3.96,3.38,0.11,16.69,2.96,0.3,0.03,0.0,0.27,0.0,0
cic_benign_0345,4.17,3.32,0.02,15.49,3.09,0.28,0.0,0.04,0.39,0.04,0
cic_benign_0346,4.24,3.49,0.03,15.35,3.13,0.67,0.02,0.0,0.55,0.0,0
cic_benign_0347,3.99,2.77,0.42,11.23,0.93,0.76,0.0,0.03,0.4,0.03,0
cic_benign_0348,3.97,3.5,0.02,14.95,3.0,0.97,0.0,0.0,0.56,0.0,0
cic_benign_0349,3.79,3.38,0.05,15.38,3.1,0.32,0.0,0.0,0.42,0.01,0
cic_benign_0350,3.98,3.19,0.0,14.88,2.93,0.3,0.0,0.04,0.34,0.07,0
cic_benign_0351,3.81,3.72,0.03,15.54,3.07,0.62,0.01,0.0,0.55,0.0,0
cic_benign_0352,4.41,3.77,0.0,16.02,3.2,0.34,0.0,0.0,0.4,0.0,0
cic_benign_0353,4.34,3.5,0.24,11.28,0.88,2.33,0.01,0.0,1.49,0.0,0
cic_benign_0354,4.21,3.32,0.04,16.1,2.83,0.57,0.0,0.0,0.53,0.0,0
cic_benign_0355,4.05,3.15,0.0,14.24,2.87,0.51,0.0,0.01,0.32,0.03,0
cic_benign_0356,4.44,3.41,0.0,15.1,2.92,0.11,0.0,0.03,0.28,0.0,0
cic_benign_0357,4.39,3.62,0.0,16.97,2.94,1.18,0.03,0.0,0.78,0.0,0
cic_benign_0358,4.36,3.24,0.04,15.52,3.26,0.14,0.01,0.05,0.31,0.03,0
cic_benign_0359,3.86,3.49,0.02,15.18,3.05,0.72,0.0,0.0,0.56,0.0,0
cic_benign_0360,4.12,3.3,0.0,14.14,3.13,0.16,0.0,0.04,0.41,0.04,0
cic_benign_0361,3.77,2.91,0.05,15.9,2.9,0.46,0.01,0.02,0.27,0.04,0
cic_benign_0362,4.12,3.42,0.0,15.42,3.06,0.95,0.0,0.04,0.6,0.0,0
cic_benign_0363,4.1,3.11,0.0,16.33,3.1,0.43,0.0,0.07,0.41,0.0,0
cic_benign_0364,4.18,3.26,0.0,15.09,3.0,0.61,0.0,0.03,0.18,0.06,0
cic_benign_0365,3.8,3.16,0.11,15.74,3.21,0.24,0.01,0.02,0.25,0.0,0
cic_benign_0366,4.38,3.65,0.03,15.33,3.1,0.52,0.01,0.0,0.56,0.0,0
cic_benign_0367,4.26,3.37,0.0,15.52,2.85,1.23,0.0,0.0,0.56,0.0,0
cic_benign_0368,4.05,3.33,0.01,14.79,3.09,0.6,0.0,0.0,0.55,0.0,0
cic_benign_0369,4.02,3.28,0.0,15.12,2.78,0.39,0.01,0.0,0.37,0.03,0
cic_benign_0370,4.49,3.93,0.0,16.04,2.45,0.99,0.0,0.0,0.75,0.0,0
cic_benign_0371,4.1,3.62,0.0,14.41,3.02,0.73,0.0,0.0,0.45,0.02,0
cic_benign_0372,4.87,3.42,0.01,11.4,1.08,1.91,0.0,0.02,1.38,0.0,0
cic_benign_0373,4.19,3.03,0.52,11.45,0.98,0.69,0.02,0.0,0.68,0.01,0
cic_benign_0374,4.08,3.3,0.01,15.66,3.11,0.52,0.0,0.01,0.5,0.0,0
cic_benign_0375,4.31,3.67,0.02,16.29,2.96,0.84,0.0,0.0,0.33,0.0,0
cic_benign_0376,3.74,2.84,0.0,13.89,2.89,0.31,0.0,0.0,0.44,0.0,0
cic_benign_0377,5.22,4.17,0.06,14.77,0.91,1.4,0.0,0.0,0.97,0.03,0
cic_benign_0378,4.39,3.92,0.08,16.37,2.9,0.43,0.0,0.03,0.44,0.0,0
cic_benign_0379,2.89,2.19,0.21,7.85,2.91,0.17,0.01,0.0,0.2,0.0,0
cic_benign_0380,4.1,3.43,0.04,15.52,3.0,0.5,0.02,0.02,0.34,0.03,0
cic_benign_0381,4.28,3.26,0.32,11.26,1.07,0.65,0.0,0.0,0.51,0.0,0
cic_benign_0382,4.22,4.07,0.01,15.6,3.07,0.63,0.0,0.0,0.33,0.02,0
cic_benign_0383,3.98,3.41,0.01,15.91,2.92,0.44,0.02,0.0,0.43,0.0,0
cic_benign_0384,4.14,3.3,0.0,15.37,2.92,0.46,0.0,0.0,0.29,0.0,0
cic_benign_0385,4.24,2.87,0.62,11.44,0.93,0.43,0.0,0.0,0.41,0.02,0
cic_benign_0386,4.14,3.67,0.01,15.11,3.1,0.96,0.02,0.0,0.56,0.0,0
cic_benign_0387,4.29,3.87,0.0,14.84,3.16,0.76,0.0,0.0,0.56,0.0,0
cic_benign_0388,3.71,2.96,0.0,13.45,2.85,0.59,0.0,0.0,0.42,0.0,0
cic_benign_0389,5.18,3.95,0.0,16.28,1.22,1.45,0.0,0.02,0.82,0.0,0
cic_benign_0390,3.95,3.66,0.02,14.77,3.04,0.71,0.0,0.02,0.43,0.0,0
cic_benign_0391,5.38,4.18,0.05,16.3,0.95,2.49,0.03,0.0,1.36,0.0,0
cic_benign_0392,4.41,3.33,0.08,15.33,2.96,1.01,0.0,0.0,0.59,0.04,0
cic_benign_0393,3.91,3.25,0.08,12.84,3.01,0.62,0.03,0.01,0.37,0.01,0
cic_benign_0394,4.14,2.93,0.01,15.82,2.86,0.48,0.01,0.02,0.28,0.03,0
cic_benign_0395,4.12,3.44,0.07,15.79,3.1,0.58,0.0,0.0,0.25,0.0,0
cic_benign_0396,3.93,3.5,0.07,15.82,3.12,0.71,0.01,0.0,0.4,0.0,0
cic_benign_0397,4.04,3.41,0.04,14.85,3.05,0.49,0.0,0.01,0.28,0.0,0
cic_benign_0398,5.9,4.76,0.14,18.49,0.89,2.31,0.0,0.0,1.52,0.0,0
cic_benign_0399,4.0,3.39,0.0,15.6,2.89,0.75,0.02,0.04,0.36,0.01,0
cic_benign_0400,3.85,2.92,0.0,14.53,3.12,0.15,0.0,0.01,0.28,0.0,0
cic_benign_0401,4.45,3.12,0.02,16.23,3.07,0.56,0.03,0.02,0.35,0.0,0
cic_benign_0402,4.28,3.68,0.0,15.83,2.93,0.58,0.0,0.03,0.48,0.0,0
cic_benign_0403,4.3,3.81,0.17,13.42,2.97,0.58,0.02,0.0,0.25,0.01,0
cic_benign_0404,3.97,3.29,0.04,15.45,3.15,0.2,0.0,0.01,0.28,0.01,0
cic_benign_0405,4.17,3.78,0.0,15.84,3.09,0.37,0.02,0.02,0.19,0.0,0
cic_benign_0406,4.37,3.78,0.01,15.63,3.01,1.22,0.0,0.0,0.64,0.01,0
cic_benign_0407,6.4,5.67,0.0,20.95,0.97,1.99,0.0,0.05,1.14,0.02,0
cic_benign_0408,4.15,2.73,0.0,15.57,2.9,0.24,0.0,0.0,0.26,0.05,0
cic_benign_0409,4.33,3.25,0.1,12.2,1.0,2.44,0.0,0.0,1.47,0.01,0
cic_benign_0410,4.09,3.25,0.01,16.3,3.1,0.63,0.0,0.01,0.44,0.0,0
cic_benign_0411,4.15,3.58,0.0,15.69,2.89,0.83,0.02,0.0,0.61,0.0,0
cic_benign_0412,3.96,3.3,0.0,14.15,2.94,0.26,0.01,0.01,0.3,0.01,0
cic_benign_0413,4.02,3.34,0.03,14.68,2.95,0.79,0.0,0.0,0.54,0.02,0
cic_benign_0414,4.45,3.83,0.0,17.3,3.1,1.11,0.03,0.02,0.66,0.0,0
cic_benign_0415,3.98,2.58,0.46,10.72,1.08,0.26,0.0,0.0,0.43,0.0,0
cic_benign_0416,4.3,3.55,0.0,11.78,0.87,2.29,0.0,0.01,1.43,0.0,0
cic_benign_0417,4.09,2.73,0.49,11.74,0.89,0.88,0.03,0.0,0.53,0.0,0
cic_benign_0418,5.0,3.98,0.0,14.74,0.96,2.6,0.02,0.03,1.84,0.04,0
cic_benign_0419,3.9,3.23,0.0,15.24,2.76,0.43,0.03,0.05,0.28,0.01,0
cic_benign_0420,4.38,3.51,0.1,12.42,0.81,2.76,0.0,0.0,1.78,0.02,0
cic_benign_0421,4.36,3.64,0.0,15.61,2.96,0.86,0.01,0.01,0.52,0.01,0
cic_benign_0422,4.46,4.08,0.0,18.26,3.08,1.33,0.0,0.01,0.8,0.01,0
cic_benign_0423,4.09,3.6,0.0,14.88,3.03,0.5,0.01,0.05,0.34,0.0,0
cic_benign_0424,4.14,3.23,0.01,15.72,2.89,0.61,0.0,0.0,0.4,0.06,0
cic_benign_0425,5.51,4.85,0.0,16.43,0.81,0.65,0.0,0.03,0.64,0.02,0
cic_benign_0426,4.33,4.03,0.0,16.93,3.03,0.18,0.0,0.03,0.28,0.0,0
cic_benign_0427,3.85,3.11,0.65,12.73,1.26,0.76,0.0,0.0,0.57,0.0,0
cic_benign_0428,3.73,3.37,0.0,14.05,3.18,0.46,0.0,0.0,0.26,0.01,0
cic_benign_0429,4.33,3.39,0.5,11.87,0.78,0.49,0.0,0.04,0.51,0.02,0
cic_benign_0430,3.93,3.18,0.0,16.2,2.93,0.9,0.0,0.0,0.48,0.0,0
cic_benign_0431,4.26,3.64,0.09,15.03,2.79,1.31,0.0,0.0,0.66,0.0,0
cic_benign_0432,5.09,3.95,0.15,17.19,0.92,0.54,0.0,0.05,0.53,0.0,0
cic_benign_0433,4.01,3.74,0.0,14.91,2.74,0.84,0.0,0.01,0.55,0.0,0
cic_benign_0434,4.55,3.58,0.03,15.15,2.94,0.8,0.0,0.04,0.34,0.02,0
cic_benign_0435,4.17,3.17,0.11,15.89,3.05,0.23,0.01,0.0,0.21,0.0,0
cic_benign_0436,3.97,2.8,0.43,11.08,1.05,0.79,0.01,0.01,0.5,0.0,0
cic_benign_0437,4.07,3.13,0.68,12.72,1.17,0.94,0.0,0.0,0.59,0.0,0
cic_benign_0438,4.18,3.21,0.01,15.7,3.11,0.32,0.01,0.0,0.25,0.0,0
cic_benign_0439,4.14,3.34,0.4,10.54,0.98,0.92,0.0,0.0,0.57,0.01,0
cic_benign_0440,4.02,3.5,0.0,13.72,2.96,0.78,0.0,0.02,0.48,0.04,0
cic_benign_0441,3.92,3.37,0.01,13.99,2.93,0.47,0.0,0.02,0.39,0.03,0
cic_benign_0442,4.34,3.67,0.02,13.99,3.03,0.53,0.0,0.0,0.49,0.0,0
cic_benign_0443,4.06,3.57,0.0,16.29,3.05,0.97,0.02,0.0,0.61,0.04,0
cic_benign_0444,4.71,3.86,0.0,15.09,0.96,0.62,0.0,0.0,0.43,0.0,0
cic_benign_0445,4.03,3.42,0.01,14.54,2.92,0.65,0.03,0.0,0.46,0.01,0
cic_benign_0446,4.59,3.88,0.0,15.23,3.02,0.84,0.0,0.0,0.63,0.03,0
cic_benign_0447,4.02,3.33,0.0,16.0,3.09,0.99,0.0,0.03,0.63,0.0,0
cic_benign_0448,4.06,3.16,0.01,16.0,2.94,0.88,0.02,0.0,0.5,0.0,0
cic_benign_0449,4.16,3.58,0.02,15.52,3.03,0.67,0.02,0.0,0.35,0.04,0
cic_benign_0450,3.94,2.91,0.0,15.85,2.74,0.37,0.0,0.0,0.55,0.03,0
cic_benign_0451,3.19,2.14,0.11,8.64,3.01,0.31,0.0,0.0,0.15,0.0,0
cic_benign_0452,3.96,3.85,0.0,15.76,3.11,0.93,0.0,0.0,0.66,0.02,0
cic_benign_0453,4.3,3.9,0.06,15.97,3.07,0.77,0.02,0.06,0.5,0.0,0
cic_benign_0454,5.05,4.14,0.44,15.85,1.02,1.11,0.0,0.0,0.84,0.0,0
cic_benign_0455,4.12,2.89,0.56,12.25,0.86,0.24,0.06,0.0,0.47,0.0,0
cic_benign_0456,4.09,3.01,0.6,11.03,1.04,0.72,0.0,0.03,0.43,0.0,0
cic_benign_0457,4.18,3.47,0.01,15.25,3.02,0.43,0.03,0.02,0.46,0.0,0
cic_benign_0458,4.35,3.52,0.06,16.29,2.84,0.79,0.02,0.02,0.51,0.0,0
cic_benign_0459,3.92,3.38,0.0,15.16,2.88,0.75,0.0,0.0,0.38,0.03,0
cic_benign_0460,4.16,3.4,0.02,15.12,3.07,1.06,0.0,0.02,0.58,0.0,0
cic_benign_0461,4.02,3.23,0.05,14.46,3.11,0.47,0.0,0.03,0.2,0.01,0
cic_benign_0462,4.9,4.05,0.02,15.9,0.95,0.9,0.01,0.02,0.48,0.0,0
cic_benign_0463,5.28,4.04,0.41,13.12,1.06,0.59,0.01,0.01,0.67,0.0,0
cic_benign_0464,3.85,3.44,0.1,15.34,2.96,0.45,0.0,0.0,0.48,0.0,0
cic_benign_0465,4.78,3.29,0.08,13.26,1.09,1.87,0.0,0.02,1.33,0.0,0
cic_benign_0466,3.92,3.53,0.0,14.83,2.93,0.64,0.0,0.0,0.29,0.0,0
cic_benign_0467,4.15,2.78,0.13,11.8,0.97,1.52,0.0,0.0,0.91,0.03,0
cic_benign_0468,4.05,3.38,0.0,15.52,3.01,0.56,0.01,0.0,0.36,0.03,0
cic_benign_0469,4.0,2.73,0.51,10.35,0.99,0.6,0.01,0.0,0.47,0.06,0
cic_benign_0470,3.97,3.22,0.53,11.03,1.21,0.23,0.0,0.03,0.36,0.0,0
cic_benign_0471,4.46,3.79,0.0,15.33,3.04,0.98,0.0,0.0,0.65,0.0,0
cic_benign_0472,5.23,4.49,0.19,15.95,1.02,2.64,0.01,0.0,1.51,0.0,0
cic_benign_0473,4.21,3.47,0.07,15.62,2.87,1.09,0.04,0.03,0.77,0.0,0
cic_benign_0474,4.6,3.84,0.0,14.21,0.79,0.34,0.0,0.0,0.37,0.0,0
cic_benign_0475,4.52,4.0,0.02,17.39,3.05,0.94,0.03,0.0,0.68,0.01,0
cic_benign_0476,4.88,3.63,0.52,14.7,0.94,0.51,0.0,0.04,0.52,0.0,0
cic_benign_0477,4.36,4.06,0.0,15.6,3.06,0.51,0.0,0.0,0.43,0.0,0
cic_benign_0478,4.1,3.29,0.0,15.38,3.15,0.44,0.0,0.0,0.22,0.0,0
cic_benign_0479,4.04,3.5,0.01,15.3,3.01,0.61,0.0,0.01,0.45,0.0,0
cic_benign_0480,4.39,3.26,0.44,10.94,0.99,0.43,0.0,0.0,0.6,0.04,0
cic_benign_0481,5.13,4.45,0.0,16.52,0.92,1.09,0.01,0.0,0.83,0.0,0
cic_benign_0482,4.26,3.4,0.02,16.21,2.89,0.35,0.03,0.03,0.27,0.0,0
cic_benign_0483,3.88,3.5,0.09,15.24,3.04,1.0,0.02,0.0,0.46,0.0,0
cic_benign_0484,4.01,3.13,0.11,15.28,3.2,0.39,0.0,0.0,0.25,0.02,0
cic_benign_0485,5.09,4.16,0.13,17.02,1.06,0.98,0.01,0.07,0.54,0.0,0
cic_benign_0486,4.17,3.52,0.27,12.39,0.93,2.48,0.0,0.02,1.3,0.0,0
cic_benign_0487,4.84,3.84,0.49,14.96,0.92,0.83,0.0,0.02,0.64,0.02,0
cic_benign_0488,3.98,3.16,0.02,16.07,2.95,0.59,0.01,0.0,0.12,0.0,0
cic_benign_0489,4.08,3.24,0.14,14.33,3.17,0.35,0.0,0.0,0.22,0.0,0
cic_benign_0490,1.86,0.72,0.0,6.22,2.23,0.02,0.0,0.0,0.0,0.03,0
cic_benign_0491,4.16,3.24,0.41,10.63,0.82,0.34,0.0,0.05,0.39,0.0,0
cic_benign_0492,4.13,3.48,0.06,14.92,3.01,0.61,0.02,0.0,0.47,0.0,0
cic_benign_0493,4.1,3.5,0.0,13.68,2.69,0.51,0.0,0.0,0.49,0.01,0
cic_benign_0494,3.89,3.43,0.12,14.28,2.96,0.27,0.0,0.0,0.33,0.0,0
cic_benign_0495,3.88,3.61,0.05,15.04,3.07,0.8,0.0,0.0,0.52,0.01,0
cic_benign_0496,3.98,3.3,0.08,14.91,3.16,0.69,0.0,0.05,0.43,0.02,0
cic_benign_0497,4.04,3.67,0.0,16.62,2.97,1.04,0.04,0.04,0.51,0.01,0
cic_benign_0498,5.53,4.45,0.0,15.8,1.09,0.49,0.02,0.0,0.67,0.0,0
cic_benign_0499,5.12,3.93,0.19,17.59,0.99,0.93,0.0,0.01,0.49,0.0,0
cic_benign_0500,4.87,4.07,0.4,15.6,1.13,0.77,0.0,0.0,0.63,0.0,0
cic_benign_0501,4.03,3.22,0.08,15.85,2.9,0.29,0.04,0.02,0.23,0.03,0
cic_benign_0502,3.86,3.44,0.0,15.61,2.98,0.38,0.0,0.0,0.36,0.0,0
cic_benign_0503,5.04,4.35,0.0,15.42,1.06,3.41,0.0,0.0,2.33,0.0,0
cic_benign_0504,3.99,3.54,0.0,16.22,3.21,0.48,0.03,0.0,0.32,0.0,0
cic_benign_0505,4.14,3.78,0.02,14.65,3.04,0.91,0.01,0.0,0.46,0.07,0
cic_benign_0506,4.31,3.45,0.0,15.67,3.13,0.57,0.02,0.02,0.6,0.0,0
cic_benign_0507,4.47,3.55,0.63,12.03,0.88,1.4,0.0,0.0,0.73,0.02,0
cic_benign_0508,3.99,3.22,0.0,15.55,2.87,0.56,0.0,0.02,0.34,0.0,0
cic_benign_0509,3.85,3.1,0.01,14.68,3.01,0.44,0.01,0.0,0.34,0.0,0
cic_benign_0510,4.93,3.73,0.55,15.38,0.98,0.9,0.0,0.0,0.54,0.0,0
cic_benign_0511,4.2,3.14,0.81,11.8,1.05,0.75,0.0,0.0,0.41,0.0,0
cic_benign_0512,4.81,3.17,0.0,11.59,0.9,2.56,0.05,0.0,1.56,0.0,0
cic_benign_0513,4.74,3.57,0.13,13.42,0.97,2.2,0.0,0.01,1.38,0.0,0
cic_benign_0514,4.13,3.76,0.01,15.0,2.93,0.66,0.0,0.03,0.6,0.0,0
cic_benign_0515,3.87,3.44,0.12,14.44,3.01,0.72,0.0,0.01,0.53,0.0,0
cic_benign_0516,4.12,3.59,0.03,14.93,3.1,1.02,0.04,0.0,0.74,0.0,0
cic_benign_0517,4.18,3.33,0.0,15.31,3.09,0.9,0.0,0.0,0.48,0.0,0
cic_benign_0518,4.17,3.23,0.0,13.9,3.05,0.5,0.0,0.01,0.37,0.0,0
cic_benign_0519,3.0,2.68,0.38,9.31,2.83,0.48,0.02,0.06,0.36,0.0,0
cic_benign_0520,4.9,4.05,0.01,15.43,1.04,0.81,0.0,0.0,0.58,0.02,0
cic_benign_0521,4.21,2.59,0.61,10.19,0.93,0.45,0.0,0.0,0.33,0.03,0
cic_benign_0522,3.63,2.96,0.07,12.58,3.04,0.43,0.02,0.03,0.45,0.0,0
cic_benign_0523,5.61,4.72,0.32,15.79,0.99,2.19,0.02,0.02,1.46,0.0,0
